CodigoGrupo,NombreGrupo,Anilla,InfoAnilla,AnillaSustituida,NombreEspecie,CodigoEspecie,FechaCaptura,HoraCaptura,CodigoEdad,CodigoSexo,CodigoModoStatus,NombreLocalidad,MUNICIPIO,CodigoLocalidad,CodigoPROVINCIA,Observaciones,CodigoHabitat,CodigoMetodo,NumRedes,LongitudRed,HoraDesde,HoraHasta,Campanna,CodigoEstacion,MannanaCodigoFuerza,MannanaCodigoDireccion,MannanaCodigoNubosidad,MannanaCodigoLluvia,TardeCodigoFuerza,TardeCodigoDireccion,TardeCodigoNubosidad,TardeCodigoLluvia,PVC,MARCA,Color Marca,Color Digitos,Dato5,Dato6,Parentesco,TipoRegistro,CodigoCentro,CodigoCondicion,CodigoCircunstancia,CodigoReclamo,Ala,F8,Peso,Tarso,CodigoPlaca,CodigoGrasa,CodigoMusculo,CodigoPrecision,CodigoEstado,CodigoTamañoNidada,CodigoMuda,Manipulacion,Transporte,IniAnillador
660130,FRANCISCO JAMARDO SANCHEZ,N654621,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654622,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654623,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654624,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654625,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654626,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654627,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654628,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654629,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654630,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654631,2,,Carduelis carduelis,16530,15/12/07,----,4,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654632,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654633,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654634,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654635,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654636,2,,Carduelis carduelis,16530,15/12/07,----,2,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654637,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654638,2,,Carduelis carduelis,16530,15/12/07,----,4,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654639,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654640,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654641,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654642,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654643,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654644,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654645,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654646,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654647,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654648,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654649,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654650,2,,Carduelis carduelis,16530,15/12/07,----,4,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654651,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654652,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654653,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654654,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654655,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654656,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654657,2,,Carduelis carduelis,16530,15/12/07,----,4,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654658,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654659,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654660,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654661,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654662,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654663,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654664,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654665,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654666,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654667,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654668,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654669,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654670,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654671,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654672,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654673,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654674,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654675,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654676,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654677,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654678,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654679,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654680,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654681,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654682,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654683,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654684,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654685,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654686,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654687,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654688,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654689,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654690,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654691,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654692,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654693,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654694,2,,Carduelis carduelis,16530,15/12/07,----,3,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654695,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654696,2,,Carduelis carduelis,16530,15/12/07,----,3,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654697,2,,Carduelis carduelis,16530,15/12/07,----,4,1,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660130,FRANCISCO JAMARDO SANCHEZ,N654698,2,,Carduelis carduelis,16530,15/12/07,----,4,2,U,Dehesa La Atalaya,Coria del Río,ES66941,,,B2,A,,,0:00,0:00,,,,,,,,,,,,,,,,,,A,ESI,,,U,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0456,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,09:00,10:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0457,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,10:00,11:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0458,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,10:00,11:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0459,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,10:00,11:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0460,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,10:00,11:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0461,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,10:00,11:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0462,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,12:00,13:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0463,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,12:00,13:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0464,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,12:00,13:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0465,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,12:00,13:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0466,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,14:00,15:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0467,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,14:00,15:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0468,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,14:00,15:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660079,EUSEBIO GÓMEZ REINA,DM0469,2,,Phylloscopus collybita,13110,15/12/07,----,2,0,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,15:00,16:00,,,,,,,,,,,,,,,,,,A,ESI,,,F,,,,,,,,,,,,,,
660131,MANUEL VEGA QUIRÓS,2A191160,2,,Sylvia atricapilla,12770,15/12/07,----,4,1,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,08:00,09:00,,,,,,,,,,,,,,,,,,A,ESI,,,N,,,,,,,,,,,,,,
660131,MANUEL VEGA QUIRÓS,2A191161,2,,Sylvia atricapilla,12770,15/12/07,----,3,2,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,09:00,10:00,,,,,,,,,,,,,,,,,,A,ESI,,,N,,,,,,,,,,,,,,
660131,MANUEL VEGA QUIRÓS,2A191162,2,,Sylvia atricapilla,12770,15/12/07,----,3,2,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,09:00,10:00,,,,,,,,,,,,,,,,,,A,ESI,,,N,,,,,,,,,,,,,,
660131,MANUEL VEGA QUIRÓS,2A191163,2,,Sylvia atricapilla,12770,15/12/07,----,3,2,U,Laguna del Gobierno,Lantejuela,ES667019,,,F2,M,0,0,09:00,10:00,,,,,,,,,,,,,,,,,,A,ESI,,,N,,,,,,,,,,,,,,
